timestamp	x	y	theta_rad	theta_deg	map_id	map_description
2026-01-28 10:25:54	50.029	23.462	3.082182	176.596	XX	default
2026-01-28 10:25:55	50.029	23.462	3.082182	176.596	XX	default2026-01-31 10:16:00	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:01	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:03	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:04	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:06	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:07	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:08	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:09	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:10	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:11	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:12	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:13	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:14	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:15	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:16	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:17	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:18	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:19	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:20	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:21	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:22	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:23	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:24	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:25	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:26	47.737	25.479	-1.500390	-85.966	XX	default
